"customer_state","customer_city",city_count,state_count
MT,araputanga,4,907
MT,nova bandeirantes,4,907
MT,paranaita,4,907
MT,pedra preta,4,907
MT,peixoto de azevedo,4,907
MT,salto do ceu,4,907
MT,barra do bugres,4,907
MT,chapada dos guimaraes,4,907
MT,claudia,4,907
MT,cocalinho,4,907
MT,rio branco,4,907
MT,vila rica,3,907
MT,vera,3,907
MT,terra nova do norte,3,907
MT,colniza,3,907
MT,campinapolis,3,907
MT,jaciara,3,907
MT,dom aquino,3,907
MT,castanheira,3,907
MT,nova canaa do norte,3,907
MT,juruena,3,907
MT,nova monte verde,3,907
MT,novo sao joaquim,3,907
MT,alto taquari,3,907
MT,arenapolis,2,907
MT,alto garcas,2,907
MT,nova olimpia,2,907
MT,juscimeira,2,907
MT,reserva do cabacal,2,907
MT,paranatinga,2,907
MT,porto esperidiao,2,907
MT,cotriguacu,2,907
MT,figueiropolis d'oeste,2,907
MT,gaucha do norte,2,907
MT,denise,2,907
MT,carlinda,2,907
MT,sao jose dos quatro marcos,2,907
MT,tabapora,2,907
MT,poxoreu,2,907
MT,ribeiraozinho,2,907
MT,sao jose do rio claro,2,907
MT,sao jose do xingu,1,907
MT,uniao do sul,1,907
MT,tapurah,1,907
MT,vila bela da santissima trindade,1,907
MT,conquista d'oeste,1,907
MT,bom jesus do araguaia,1,907
MT,itiquira,1,907
MT,ipiranga do norte,1,907
MT,itanhanga,1,907
MT,feliz natal,1,907
MT,curvelandia,1,907
MT,porto estrela,1,907
MT,porto alegre do norte,1,907
MT,porto dos gauchos,1,907
MT,ribeirao cascalheira,1,907
MT,santo antonio do leste,1,907
MT,santo antonio do leverger,1,907
MT,sao felix do araguaia,1,907
MT,nova guarita,1,907
MT,nova lacerda,1,907
MT,nova ubirata,1,907
MT,nobres,1,907
MT,nortelandia,1,907
MT,novo mundo,1,907
MT,apiacas,1,907
MA,sao luis,353,747
MA,imperatriz,40,747
MA,balsas,17,747
MA,caxias,16,747
MA,timon,15,747
MA,sao jose de ribamar,14,747
MA,presidente dutra,12,747
MA,santa ines,12,747
MA,bacabal,11,747
MA,coroata,9,747
MA,codo,8,747
MA,barra do corda,7,747
MA,paco do lumiar,7,747
MA,sao joao dos patos,7,747
MA,acailandia,7,747
MA,alto parnaiba,5,747
MA,urbano santos,5,747
MA,viana,5,747
MA,ze doca,5,747
MA,lago da pedra,5,747
MA,joao lisboa,5,747
MA,buriticupu,5,747
MA,grajau,5,747
MA,coelho neto,4,747
MA,barreirinhas,4,747
MA,maracacume,4,747
MA,itapecuru mirim,4,747
MA,nova olinda do maranhao,4,747
MA,pinheiro,4,747
MA,pedreiras,3,747
MA,mirinzal,3,747
MA,paraibano,3,747
MA,fortuna,3,747
MA,bacuri,3,747
MA,colinas,3,747
MA,chapadinha,3,747
MA,cedral,3,747
MA,cururupu,3,747
MA,dom pedro,3,747
MA,esperantinopolis,3,747
MA,estreito,3,747
MA,vitorino freire,3,747
MA,sao mateus do maranhao,3,747
MA,sao bernardo,3,747
MA,maioba,3,747
MA,pindare mirim,3,747
MA,santa helena,3,747
MA,porto franco,2,747
MA,sao domingos do maranhao,2,747
MA,santa luzia,2,747
MA,sao bento,2,747
MA,satubinha,2,747
MA,vitoria do mearim,2,747
MA,sucupira do norte,2,747
MA,tutoia,2,747
MA,capinzal do norte,2,747
MA,carolina,2,747
MA,carutapera,2,747
MA,arari,2,747
MA,campestre do maranhao,2,747
MA,boa vista do gurupi,2,747
MA,bom jesus das selvas,2,747
MA,mata roma,2,747
MA,matoes do norte,2,747
MA,olho d'agua das cunhas,2,747
MA,pastos bons,2,747
MA,paulino neves,1,747
MA,peri mirim,1,747
MA,pio xii,1,747
MA,pirapemas,1,747
MA,pocao de pedras,1,747
MA,moncao,1,747
MA,parnarama,1,747
MA,passagem franca,1,747
MA,miranda do norte,1,747
MA,matoes,1,747
MA,maranhaozinho,1,747
MA,joselandia,1,747
MA,goncalves dias,1,747
MA,governador eugenio barros,1,747
MA,jatoba,1,747
MA,lago verde,1,747
MA,loreto,1,747
MA,magalhaes de almeida,1,747
MA,brejo,1,747
MA,buriti,1,747
MA,bom jardim,1,747
MA,candido mendes,1,747
MA,cantanhede,1,747
MA,cajapio,1,747
MA,cajari,1,747
MA,bela vista do maranhao,1,747
MA,benedito leite,1,747
MA,bequimao,1,747
MA,centro novo do maranhao,1,747
MA,cidelandia,1,747
MA,formosa da serra negra,1,747
MA,guimaraes,1,747
MA,humberto de campos,1,747
MA,icatu,1,747
MA,vargem grande,1,747
MA,senador la rocque,1,747
MA,sitio novo,1,747
MA,sao pedro da agua branca,1,747
MA,sao vicente ferrer,1,747
MA,santa luzia do parua,1,747
MA,santa quiteria do maranhao,1,747
MA,santa rita,1,747
MA,sao benedito do rio preto,1,747
MA,sao francisco do brejao,1,747
MA,sao joao batista,1,747
MA,sao joao do paraiso,1,747
MA,presidente juscelino,1,747
MA,presidente medici,1,747
MA,rosario,1,747
MA,sambaiba,1,747
MA,amapa do maranhao,1,747
MA,araguana,1,747
MA,arame,1,747
MA,alcantara,1,747
MA,alto alegre do maranhao,1,747
MA,alto alegre do pindare,1,747
MS,campo grande,320,715
MS,dourados,64,715
MS,tres lagoas,42,715
MS,corumba,28,715
MS,ponta pora,18,715
MS,paranaiba,15,715
MS,chapadao do sul,14,715
MS,maracaju,13,715
MS,costa rica,12,715
MS,coxim,11,715
MS,nova andradina,11,715
MS,rio brilhante,11,715
MS,sidrolandia,11,715
MS,navirai,8,715
MS,bonito,8,715
MS,aparecida do taboado,7,715
MS,sao gabriel do oeste,7,715
MS,camapua,6,715
MS,alcinopolis,6,715
MS,amambai,6,715
MS,bataguassu,5,715
MS,cassilandia,5,715
MS,ladario,5,715
MS,miranda,4,715
MS,juti,4,715
MS,fatima do sul,4,715
MS,aquidauana,4,715
MS,caarapo,4,715
MS,bela vista,3,715
MS,itapora,3,715
MS,ivinhema,3,715
MS,dois irmaos do buriti,3,715
MS,jardim,3,715
MS,mundo novo,3,715
MS,nova alvorada do sul,3,715
MS,sonora,2,715
MS,deodapolis,2,715
MS,jaraguari,2,715
MS,itaquirai,2,715
MS,bodoquena,2,715
MS,bataypora,2,715
MS,corguinho,2,715
MS,anastacio,2,715
MS,agua clara,2,715
MS,anaurilandia,1,715
MS,angelica,1,715
MS,anhandui,1,715
MS,coronel sapucaia,1,715
MS,caracol,1,715
MS,brasilandia,1,715
MS,bandeirantes,1,715
MS,bataipora,1,715
MS,gloria de dourados,1,715
MS,guia lopes da laguna,1,715
MS,inocencia,1,715
MS,eldorado,1,715
MS,tacuru,1,715
MS,terenos,1,715
MS,vicentina,1,715
MS,paraiso das aguas,1,715
MS,rio negro,1,715
MS,sanga puita,1,715
MS,paranhos,1,715
MS,pedro gomes,1,715
MS,porto murtinho,1,715
MS,prudencio thomaz,1,715
MS,ribas do rio pardo,1,715
PB,joao pessoa,256,536
PB,campina grande,68,536
PB,patos,16,536
PB,cajazeiras,12,536
PB,guarabira,10,536
PB,cabedelo,7,536
PB,bayeux,7,536
PB,santa rita,7,536
PB,sousa,7,536
PB,mamanguape,6,536
PB,pombal,6,536
PB,esperanca,6,536
PB,catole do rocha,6,536
PB,bananeiras,5,536
PB,santa luzia,5,536
PB,queimadas,5,536
PB,cuite,4,536
PB,coremas,3,536
PB,pocinhos,3,536
PB,sume,3,536
PB,sao bento,3,536
PB,imaculada,3,536
PB,mari,3,536
PB,soledade,3,536
PB,itaporanga,2,536
PB,junco do serido,2,536
PB,picui,2,536
PB,pedras de fogo,2,536
PB,rio tinto,2,536
PB,sape,2,536
PB,cubati,2,536
PB,conceicao,2,536
PB,barra de santa rosa,2,536
PB,frei martinho,2,536
PB,areia,2,536
PB,agua branca,2,536
PB,alagoinha,2,536
PB,alhandra,2,536
PB,arara,1,536
PB,araruna,1,536
PB,alagoa grande,1,536
PB,alagoa nova,1,536
PB,areial,1,536
PB,aroeiras,1,536
PB,assuncao,1,536
PB,belem,1,536
PB,bonito de santa fe,1,536
PB,brejo do cruz,1,536
PB,brejo dos santos,1,536
PB,ibiara,1,536
PB,curral de cima,1,536
PB,desterro,1,536
PB,fagundes,1,536
PB,caldas brandao,1,536
PB,serra branca,1,536
PB,solanea,1,536
PB,santa cecilia,1,536
PB,remigio,1,536
PB,riacho de santo antonio,1,536
PB,santo andre,1,536
PB,sao bentinho,1,536
PB,sao francisco,1,536
PB,sao jose dos cordeiros,1,536
PB,sao mamede,1,536
PB,teixeira,1,536
PB,triunfo,1,536
PB,uirauna,1,536
PB,varzea,1,536
PB,pianco,1,536
PB,manaira,1,536
PB,paulista,1,536
PB,pedra branca,1,536
PB,pedra lavrada,1,536
PB,pilar,1,536
PB,pirpirituba,1,536
PB,pitanga de estrada,1,536
PB,pitimbu,1,536
PB,prata,1,536
PB,princesa isabel,1,536
PB,puxinana,1,536
PB,juripiranga,1,536
PB,juru,1,536
PB,lagoa,1,536
PB,livramento,1,536
PB,lucena,1,536
PB,mae d'agua,1,536
PB,jacarau,1,536
PB,jerico,1,536
PB,inga,1,536
PB,montadas,1,536
PB,nova floresta,1,536
PB,passagem,1,536
PI,teresina,281,495
PI,parnaiba,23,495
PI,picos,19,495
PI,floriano,18,495
PI,cocal,8,495
PI,campo maior,7,495
PI,piripiri,7,495
PI,sao raimundo nonato,7,495
PI,sao joao do piaui,6,495
PI,regeneracao,6,495
PI,oeiras,6,495
PI,altos,5,495
PI,urucui,4,495
PI,valenca do piaui,4,495
PI,bom jesus,4,495
PI,corrente,4,495
PI,eliseu martins,4,495
PI,esperantina,4,495
PI,guadalupe,4,495
PI,jose de freitas,3,495
PI,fronteiras,3,495
PI,barras,3,495
PI,sao miguel do tapuio,3,495
PI,luzilandia,3,495
PI,paulistana,3,495
PI,pedro ii,2,495
PI,pimenteiras,2,495
PI,novo oriente do piaui,2,495
PI,itaueira,2,495
PI,piracuruca,2,495
PI,castelo do piaui,2,495
PI,buriti dos lopes,2,495
PI,avelino lopes,2,495
PI,agua branca,2,495
PI,alegrete do piaui,1,495
PI,alvorada do gurgueia,1,495
PI,amarante,1,495
PI,angical do piaui,1,495
PI,baixa grande do ribeiro,1,495
PI,caldeirao grande do piaui,1,495
PI,campo alegre do fidalgo,1,495
PI,campo grande do piaui,1,495
PI,caxingo,1,495
PI,conceicao do caninde,1,495
PI,bertolinia,1,495
PI,bocaina,1,495
PI,canto do buriti,1,495
PI,gilbues,1,495
PI,francisco santos,1,495
PI,demerval lobao,1,495
PI,lagoa de sao francisco,1,495
PI,lagoa do piaui,1,495
PI,lagoinha do piaui,1,495
PI,luis correia,1,495
PI,ilha grande,1,495
PI,inhuma,1,495
PI,isaias coelho,1,495
PI,sebastiao leal,1,495
PI,simplicio mendes,1,495
PI,sao jose do divino,1,495
PI,sao jose do piaui,1,495
PI,sao lourenco do piaui,1,495
PI,varzea grande,1,495
PI,uniao,1,495
PI,joaquim pires,1,495
PI,marcos parente,1,495
PI,matias olimpio,1,495
PI,nova santa rita,1,495
PI,pio ix,1,495
PI,rio grande do piaui,1,495
PI,santa cruz do piaui,1,495
PI,redencao do gurgueia,1,495
RN,natal,207,485
RN,parnamirim,59,485
RN,mossoro,37,485
RN,caico,10,485
RN,pau dos ferros,9,485
RN,currais novos,8,485
RN,alto do rodrigues,8,485
RN,sao goncalo do amarante,7,485
RN,macaiba,5,485
RN,macau,5,485
RN,jucurutu,4,485
RN,parelhas,4,485
RN,santa cruz,4,485
RN,sao miguel,4,485
RN,upanema,3,485
RN,sao jose de mipibu,3,485
RN,patu,3,485
RN,nova cruz,3,485
RN,jardim do serido,3,485
RN,apodi,3,485
RN,areia branca,3,485
RN,acu,3,485
RN,caraubas,3,485
RN,goianinha,3,485
RN,guamare,2,485
RN,ielmo marinho,2,485
RN,itau,2,485
RN,carnaubais,2,485
RN,ceara-mirim,2,485
RN,extremoz,2,485
RN,alexandria,2,485
RN,joao camara,2,485
RN,lagoa nova,2,485
RN,martins,2,485
RN,pendencias,2,485
RN,portalegre,2,485
RN,santana do serido,2,485
RN,sao miguel do gostoso,2,485
RN,sao paulo do potengi,2,485
RN,sao vicente,2,485
RN,serra de sao bento,2,485
RN,rodolfo fernandes,2,485
RN,severiano melo,1,485
RN,sitio novo,1,485
RN,tenente ananias,1,485
RN,tibau do sul,1,485
RN,sao rafael,1,485
RN,sao tome,1,485
RN,vera cruz,1,485
RN,vicosa,1,485
RN,vila flor,1,485
RN,santo antonio,1,485
RN,sao fernando,1,485
RN,santa maria,1,485
RN,sao jose do campestre,1,485
RN,sao jose do serido,1,485
RN,sao joao do sabugi,1,485
RN,riacho da cruz,1,485
RN,poco de pedra,1,485
RN,pedra preta,1,485
RN,pedro velho,1,485
RN,messias targino,1,485
RN,montanhas,1,485
RN,monte alegre,1,485
RN,lagoa salgada,1,485
RN,marcelino vieira,1,485
RN,jose da penha,1,485
RN,lagoa d'anta,1,485
RN,lagoa de velhos,1,485
RN,almino afonso,1,485
RN,angicos,1,485
RN,antonio martins,1,485
RN,barauna,1,485
RN,bodo,1,485
RN,caicara do norte,1,485
RN,agua nova,1,485
RN,acari,1,485
RN,felipe guerra,1,485
RN,florania,1,485
RN,francisco dantas,1,485
RN,frutuoso gomes,1,485
RN,galinhos,1,485
RN,coronel joao pessoa,1,485
RN,carnauba dos dantas,1,485
RN,jandaira,1,485
RN,janduis,1,485
RN,japi,1,485
RN,jardim de piranhas,1,485
RN,ipueira,1,485
RN,governador dix-sept rosado,1,485
AL,maceio,247,413
AL,arapiraca,29,413
AL,palmeira dos indios,8,413
AL,penedo,8,413
AL,teotonio vilela,8,413
AL,rio largo,6,413
AL,maragogi,5,413
AL,delmiro gouveia,4,413
AL,batalha,3,413
AL,belem,3,413
AL,coruripe,3,413
AL,olho d'agua das flores,3,413
AL,pilar,3,413
AL,santana do mundau,3,413
AL,sao jose da laje,2,413
AL,sao luis do quitunde,2,413
AL,sao miguel dos campos,2,413
AL,satuba,2,413
AL,tanque d'arca,2,413
AL,pindoba,2,413
AL,porto calvo,2,413
AL,piacabucu,2,413
AL,mar vermelho,2,413
AL,maravilha,2,413
AL,mata grande,2,413
AL,boca da mata,2,413
AL,barra de santo antonio,2,413
AL,barra de sao miguel,2,413
AL,feliz deserto,2,413
AL,campo alegre,2,413
AL,anadia,2,413
AL,colonia leopoldina,2,413
AL,ibateguara,2,413
AL,igaci,2,413
AL,igreja nova,2,413
AL,inhapi,2,413
AL,jequia da praia,2,413
AL,junqueiro,2,413
AL,uniao dos palmares,2,413
AL,paulo jacinto,2,413
AL,vicosa,1,413
AL,traipu,1,413
AL,lagoa da canoa,1,413
AL,luziapolis,1,413
AL,canapi,1,413
AL,coite do noia,1,413
AL,girau do ponciano,1,413
AL,dois riachos,1,413
AL,atalaia,1,413
AL,cacimbinhas,1,413
AL,cajueiro,1,413
AL,agua branca,1,413
AL,matriz de camaragibe,1,413
AL,monteiropolis,1,413
AL,murici,1,413
AL,novo lino,1,413
AL,marechal deodoro,1,413
AL,maribondo,1,413
AL,paripueira,1,413
AL,passo de camaragibe,1,413
AL,pau d'arco,1,413
AL,santa luzia do norte,1,413
AL,santana do ipanema,1,413
AL,porto de pedras,1,413
AL,taquarana,1,413
AL,sao sebastiao,1,413
AL,sao jose da tapera,1,413
AL,sao bras,1,413
SE,aracaju,225,350
SE,itabaiana,16,350
SE,nossa senhora do socorro,14,350
SE,lagarto,11,350
SE,estancia,9,350
SE,sao cristovao,7,350
SE,simao dias,7,350
SE,poco verde,4,350
SE,propria,4,350
SE,sao francisco,3,350
SE,cedro de sao joao,3,350
SE,umbauba,3,350
SE,capela,3,350
SE,barra dos coqueiros,3,350
SE,carmopolis,2,350
SE,itabaianinha,2,350
SE,caninde de sao francisco,2,350
SE,tobias barreto,2,350
SE,tomar do geru,2,350
SE,nossa senhora da gloria,2,350
SE,nossa senhora das dores,1,350
SE,nossa senhora de lourdes,1,350
SE,cristinapolis,1,350
SE,pinhao,1,350
SE,pirambu,1,350
SE,poco redondo,1,350
SE,sao miguel do aleixo,1,350
SE,telha,1,350
SE,riachuelo,1,350
SE,ribeiropolis,1,350
SE,santo amaro das brotas,1,350
SE,itabi,1,350
SE,itaporanga d'ajuda,1,350
SE,japaratuba,1,350
SE,japoata,1,350
SE,macambira,1,350
SE,malhador,1,350
SE,monte alegre de sergipe,1,350
SE,neopolis,1,350
SE,aquidaba,1,350
SE,general maynard,1,350
SE,graccho cardoso,1,350
SE,indiaroba,1,350
SE,boquim,1,350
SE,brejo grande,1,350
SE,campo do brito,1,350
TO,palmas,91,280
TO,araguaina,41,280
TO,gurupi,24,280
TO,paraiso do tocantins,10,280
TO,porto nacional,8,280
TO,tocantinopolis,7,280
TO,dianopolis,7,280
TO,alvorada,6,280
TO,araguatins,5,280
TO,lagoa da confusao,5,280
TO,guarai,4,280
TO,formoso do araguaia,4,280
TO,conceicao do tocantins,3,280
TO,cristalandia,3,280
TO,pedro afonso,3,280
TO,xambioa,3,280
TO,taguatinga,3,280
TO,colinas do tocantins,3,280
TO,colmeia,2,280
TO,cariri do tocantins,2,280
TO,arraias,2,280
TO,bandeirantes do tocantins,2,280
TO,barrolandia,2,280
TO,alianca do tocantins,2,280
TO,sitio novo do tocantins,2,280
TO,pindorama do tocantins,2,280
TO,parana,2,280
TO,miranorte,2,280
TO,couto de magalhaes,2,280
TO,goianorte,2,280
TO,lajeado,1,280
TO,natividade,1,280
TO,nova olinda,1,280
TO,novo alegre,1,280
TO,novo jardim,1,280
TO,peixe,1,280
TO,pequizeiro,1,280
TO,pium,1,280
TO,praia norte,1,280
TO,pugmil,1,280
TO,sandolandia,1,280
TO,silvanopolis,1,280
TO,almas,1,280
TO,ananas,1,280
TO,aparecida do rio negro,1,280
TO,araguacu,1,280
TO,buriti do tocantins,1,280
TO,augustinopolis,1,280
TO,arapoema,1,280
TO,carmolandia,1,280
TO,centenario,1,280
TO,combinado,1,280
TO,divinopolis do tocantins,1,280
TO,duere,1,280
TO,esperantina,1,280
TO,fatima,1,280
RO,porto velho,113,253
RO,vilhena,18,253
RO,ji-parana,17,253
RO,cacoal,13,253
RO,ariquemes,13,253
RO,pimenta bueno,8,253
RO,rolim de moura,7,253
RO,espigao do oeste,6,253
RO,jaru,6,253
RO,extrema,4,253
RO,sao miguel do guapore,4,253
RO,ouro preto do oeste,4,253
RO,urupa,3,253
RO,guajara-mirim,3,253
RO,colorado do oeste,3,253
RO,machadinho d'oeste,3,253
RO,alta floresta d'oeste,3,253
RO,buritis,2,253
RO,nova brasilandia d'oeste,2,253
RO,nova mamore,2,253
RO,costa marques,2,253
RO,presidente medici,2,253
RO,seringueiras,2,253
RO,sao francisco do guapore,2,253
RO,cujubim,1,253
RO,candeias do jamari,1,253
RO,castanheiras,1,253
RO,cerejeiras,1,253
RO,ministro andreazza,1,253
RO,mirante da serra,1,253
RO,mutum parana,1,253
RO,cabixi,1,253
RO,cacaulandia,1,253
RO,alto paraiso,1,253
RO,alvorada d'oeste,1,253
AM,manaus,140,148
AM,humaita,4,148
AM,urucurituba,2,148
AM,itacoatiara,1,148
AM,coari,1,148
AC,rio branco,70,81
AC,cruzeiro do sul,3,81
AC,senador guiomard,2,81
AC,xapuri,2,81
AC,brasileia,1,81
AC,epitaciolandia,1,81
AC,manoel urbano,1,81
AC,porto acre,1,81
AP,macapa,54,68
AP,santana,9,68
AP,laranjal do jari,2,68
AP,vitoria do jari,1,68
AP,oiapoque,1,68
AP,porto grande,1,68
RR,boa vista,45,46
RR,bonfim,1,46
