"customer_state","customer_city",city_count,state_count,city_count_percent
BA,mundo novo,1,3279,.030000000000
BA,mucuge,1,3279,.030000000000
BA,nova fatima,1,3279,.030000000000
BA,nova redencao,1,3279,.030000000000
BA,muritiba,1,3279,.030000000000
BA,nova vicosa,1,3279,.030000000000
BA,pau brasil,1,3279,.030000000000
BA,pedrao,1,3279,.030000000000
BA,pirai do norte,1,3279,.030000000000
BA,planaltino,1,3279,.030000000000
BA,planalto,1,3279,.030000000000
BA,ponto novo,1,3279,.030000000000
BA,presidente janio quadros,1,3279,.030000000000
BA,ribeira do amparo,1,3279,.030000000000
BA,retirolandia,1,3279,.030000000000
BA,riachao das neves,1,3279,.030000000000
BA,salinas da margarida,1,3279,.030000000000
BA,salobro,1,3279,.030000000000
BA,santa brigida,1,3279,.030000000000
BA,sento se,1,3279,.030000000000
BA,satiro dias,1,3279,.030000000000
BA,saubara,1,3279,.030000000000
BA,taboquinhas,1,3279,.030000000000
BA,sao miguel das matas,1,3279,.030000000000
BA,sao desiderio,1,3279,.030000000000
BA,sao felix,1,3279,.030000000000
BA,sao felix do coribe,1,3279,.030000000000
BA,santana do sobrado,1,3279,.030000000000
BA,umburanas,1,3279,.030000000000
BA,teodoro sampaio,1,3279,.030000000000
BA,wagner,1,3279,.030000000000
BA,varzea do poco,1,3279,.030000000000
BA,varzea nova,1,3279,.030000000000
BA,varzedo,1,3279,.030000000000
DF,brasilia,2069,2076,99.660000000000
DF,taguatinga,3,2076,.140000000000
DF,ceilandia,1,2076,.050000000000
DF,guara,1,2076,.050000000000
DF,santa maria,1,2076,.050000000000
DF,sobradinho,1,2076,.050000000000
ES,vitoria,366,1965,18.630000000000
ES,vila velha,325,1965,16.540000000000
ES,serra,278,1965,14.150000000000
ES,cariacica,136,1965,6.920000000000
ES,cachoeiro de itapemirim,118,1965,6.010000000000
ES,guarapari,64,1965,3.260000000000
ES,colatina,63,1965,3.210000000000
ES,linhares,61,1965,3.100000000000
ES,sao mateus,44,1965,2.240000000000
ES,aracruz,39,1965,1.980000000000
ES,viana,21,1965,1.070000000000
ES,nova venecia,17,1965,.870000000000
ES,piuma,17,1965,.870000000000
ES,alegre,17,1965,.870000000000
ES,castelo,17,1965,.870000000000
ES,marataizes,16,1965,.810000000000
ES,guacui,15,1965,.760000000000
ES,venda nova do imigrante,15,1965,.760000000000
ES,sao gabriel da palha,14,1965,.710000000000
ES,santa maria de jetiba,14,1965,.710000000000
ES,jaguare,14,1965,.710000000000
ES,anchieta,12,1965,.610000000000
ES,afonso claudio,11,1965,.560000000000
ES,mimoso do sul,10,1965,.510000000000
ES,barra de sao francisco,9,1965,.460000000000
ES,santa teresa,9,1965,.460000000000
ES,pinheiros,8,1965,.410000000000
ES,baixo guandu,8,1965,.410000000000
ES,marilandia,8,1965,.410000000000
ES,joao neiva,8,1965,.410000000000
ES,domingos martins,8,1965,.410000000000
ES,ecoporanga,8,1965,.410000000000
ES,ibatiba,8,1965,.410000000000
ES,itaguacu,7,1965,.360000000000
ES,montanha,7,1965,.360000000000
ES,sao domingos do norte,7,1965,.360000000000
ES,vila valerio,7,1965,.360000000000
ES,sao jose do calcado,6,1965,.310000000000
ES,rio novo do sul,6,1965,.310000000000
ES,boa esperanca,6,1965,.310000000000
ES,alfredo chaves,6,1965,.310000000000
ES,apiaca,6,1965,.310000000000
ES,marechal floriano,5,1965,.250000000000
ES,iconha,5,1965,.250000000000
ES,fundao,5,1965,.250000000000
ES,conceicao do castelo,5,1965,.250000000000
ES,pedro canario,5,1965,.250000000000
ES,sooretama,5,1965,.250000000000
ES,vargem alta,5,1965,.250000000000
ES,sao roque do canaa,5,1965,.250000000000
ES,rio bananal,4,1965,.200000000000
ES,dores do rio preto,4,1965,.200000000000
ES,itapemirim,4,1965,.200000000000
ES,muqui,4,1965,.200000000000
ES,itaipava,4,1965,.200000000000
ES,mantenopolis,4,1965,.200000000000
ES,arace,4,1965,.200000000000
ES,bom jesus do norte,4,1965,.200000000000
ES,agua doce do norte,4,1965,.200000000000
ES,itarana,3,1965,.150000000000
ES,conceicao da barra,3,1965,.150000000000
ES,governador lindenberg,2,1965,.100000000000
ES,iuna,2,1965,.100000000000
ES,jacigua,2,1965,.100000000000
ES,irupi,2,1965,.100000000000
ES,itaoca,2,1965,.100000000000
ES,jeronimo monteiro,2,1965,.100000000000
ES,muniz freire,2,1965,.100000000000
ES,aguia branca,2,1965,.100000000000
ES,braco do rio,2,1965,.100000000000
ES,celina,2,1965,.100000000000
ES,alto rio novo,2,1965,.100000000000
ES,presidente kennedy,2,1965,.100000000000
ES,vila nelita,2,1965,.100000000000
ES,vargem grande do soturno,1,1965,.050000000000
ES,sao joao de petropolis,1,1965,.050000000000
ES,sao joao do sobrado,1,1965,.050000000000
ES,quilometro 14 do mutum,1,1965,.050000000000
ES,santa leopoldina,1,1965,.050000000000
ES,santo antonio do canaa,1,1965,.050000000000
ES,piacu,1,1965,.050000000000
ES,ponto belo,1,1965,.050000000000
ES,praia grande,1,1965,.050000000000
ES,novo brasil,1,1965,.050000000000
ES,pacotuba,1,1965,.050000000000
ES,pancas,1,1965,.050000000000
ES,paraju,1,1965,.050000000000
ES,angelo frechiani,1,1965,.050000000000
ES,araguaia,1,1965,.050000000000
ES,atilio vivacqua,1,1965,.050000000000
ES,brejetuba,1,1965,.050000000000
ES,mucurici,1,1965,.050000000000
ES,laranja da terra,1,1965,.050000000000
ES,ibiracu,1,1965,.050000000000
ES,divino de sao lourenco,1,1965,.050000000000
GO,goiania,671,1953,34.360000000000
GO,anapolis,110,1953,5.630000000000
GO,aparecida de goiania,104,1953,5.330000000000
GO,rio verde,65,1953,3.330000000000
GO,jatai,54,1953,2.760000000000
GO,itumbiara,36,1953,1.840000000000
GO,valparaiso de goias,36,1953,1.840000000000
GO,caldas novas,36,1953,1.840000000000
GO,formosa,34,1953,1.740000000000
GO,catalao,31,1953,1.590000000000
GO,luziania,30,1953,1.540000000000
GO,mineiros,25,1953,1.280000000000
GO,trindade,24,1953,1.230000000000
GO,aguas lindas de goias,23,1953,1.180000000000
GO,goianesia,18,1953,.920000000000
GO,posse,17,1953,.870000000000
GO,senador canedo,16,1953,.820000000000
GO,uruacu,16,1953,.820000000000
GO,novo gama,15,1953,.770000000000
GO,inhumas,15,1953,.770000000000
GO,ipora,14,1953,.720000000000
GO,quirinopolis,14,1953,.720000000000
GO,niquelandia,13,1953,.670000000000
GO,porangatu,13,1953,.670000000000
GO,ipameri,13,1953,.670000000000
GO,morrinhos,12,1953,.610000000000
GO,pires do rio,11,1953,.560000000000
GO,planaltina,10,1953,.510000000000
GO,piracanjuba,10,1953,.510000000000
GO,minacu,10,1953,.510000000000
GO,goiatuba,10,1953,.510000000000
GO,santa helena de goias,9,1953,.460000000000
GO,alto paraiso de goias,9,1953,.460000000000
GO,anicuns,8,1953,.410000000000
GO,cacu,8,1953,.410000000000
GO,sao luis de montes belos,8,1953,.410000000000
GO,goianira,8,1953,.410000000000
GO,goias,8,1953,.410000000000
GO,cristalina,8,1953,.410000000000
GO,cidade ocidental,8,1953,.410000000000
GO,chapadao do ceu,7,1953,.360000000000
GO,ceres,7,1953,.360000000000
GO,campos belos,7,1953,.360000000000
GO,crixas,7,1953,.360000000000
GO,itapuranga,7,1953,.360000000000
GO,jaragua,7,1953,.360000000000
GO,santa rita do araguaia,7,1953,.360000000000
GO,rubiataba,7,1953,.360000000000
GO,silvania,7,1953,.360000000000
GO,neropolis,7,1953,.360000000000
GO,campinorte,7,1953,.360000000000
GO,bela vista de goias,7,1953,.360000000000
GO,bom jesus,7,1953,.360000000000
GO,acreuna,7,1953,.360000000000
GO,cachoeira alta,6,1953,.310000000000
GO,mozarlandia,6,1953,.310000000000
GO,orizona,6,1953,.310000000000
GO,guapo,6,1953,.310000000000
GO,itaberai,6,1953,.310000000000
GO,firminopolis,5,1953,.260000000000
GO,sao miguel do araguaia,5,1953,.260000000000
GO,santo antonio do descoberto,5,1953,.260000000000
GO,alexania,5,1953,.260000000000
GO,caiaponia,4,1953,.200000000000
GO,rianapolis,4,1953,.200000000000
GO,padre bernardo,4,1953,.200000000000
GO,nova veneza,4,1953,.200000000000
GO,parauna,4,1953,.200000000000
GO,pirenopolis,4,1953,.200000000000
GO,edeia,4,1953,.200000000000
GO,fazenda nova,4,1953,.200000000000
GO,corumbaiba,4,1953,.200000000000
GO,goianapolis,4,1953,.200000000000
GO,castelandia,4,1953,.200000000000
GO,iaciara,4,1953,.200000000000
GO,itapaci,4,1953,.200000000000
GO,joviania,4,1953,.200000000000
GO,maurilandia,4,1953,.200000000000
GO,uruana,4,1953,.200000000000
GO,sao simao,4,1953,.200000000000
GO,urutai,3,1953,.150000000000
GO,jussara,3,1953,.150000000000
GO,itaja,3,1953,.150000000000
GO,inaciolandia,3,1953,.150000000000
GO,indiara,3,1953,.150000000000
GO,paranaiguara,3,1953,.150000000000
GO,piranhas,3,1953,.150000000000
GO,palmeiras de goias,3,1953,.150000000000
GO,sanclerlandia,3,1953,.150000000000
GO,santa fe de goias,3,1953,.150000000000
GO,sao joao d'alianca,3,1953,.150000000000
GO,serranopolis,3,1953,.150000000000
GO,vianopolis,3,1953,.150000000000
GO,aragarcas,3,1953,.150000000000
GO,americano do brasil,3,1953,.150000000000
GO,alvorada do norte,2,1953,.100000000000
GO,alto horizonte,2,1953,.100000000000
GO,araguapaz,2,1953,.100000000000
GO,bonfinopolis,2,1953,.100000000000
GO,brazabrantes,2,1953,.100000000000
GO,cachoeira dourada,2,1953,.100000000000
GO,campo alegre de goias,2,1953,.100000000000
GO,vicentinopolis,2,1953,.100000000000
GO,simolandia,2,1953,.100000000000
GO,turvania,2,1953,.100000000000
GO,santa cruz de goias,2,1953,.100000000000
GO,portelandia,2,1953,.100000000000
GO,mundo novo,2,1953,.100000000000
GO,jesupolis,2,1953,.100000000000
GO,nazario,2,1953,.100000000000
GO,itaguacu,2,1953,.100000000000
GO,itapirapua,2,1953,.100000000000
GO,hidrolina,2,1953,.100000000000
GO,itaguaru,2,1953,.100000000000
GO,mambai,2,1953,.100000000000
GO,mara rosa,2,1953,.100000000000
GO,matrincha,2,1953,.100000000000
GO,carmo do rio verde,2,1953,.100000000000
GO,cavalcante,2,1953,.100000000000
GO,corumba de goias,2,1953,.100000000000
GO,cumari,2,1953,.100000000000
GO,damianopolis,2,1953,.100000000000
GO,domiciano ribeiro,2,1953,.100000000000
GO,doverlandia,2,1953,.100000000000
GO,crominia,1,1953,.050000000000
GO,flores de goias,1,1953,.050000000000
GO,goiandira,1,1953,.050000000000
GO,formoso,1,1953,.050000000000
GO,diorama,1,1953,.050000000000
GO,divinopolis de goias,1,1953,.050000000000
GO,cocalzinho de goias,1,1953,.050000000000
GO,cezarina,1,1953,.050000000000
GO,campos verdes,1,1953,.050000000000
GO,mimoso de goias,1,1953,.050000000000
GO,mairipotaba,1,1953,.050000000000
GO,jaupaci,1,1953,.050000000000
GO,lagoa santa,1,1953,.050000000000
GO,leopoldo de bulhoes,1,1953,.050000000000
GO,jardim abc de goias,1,1953,.050000000000
GO,jandaia,1,1953,.050000000000
GO,ipiranga de goias,1,1953,.050000000000
GO,itaguari,1,1953,.050000000000
GO,hidrolandia,1,1953,.050000000000
GO,novo planalto,1,1953,.050000000000
GO,nova america,1,1953,.050000000000
GO,nova aurora,1,1953,.050000000000
GO,nova crixas,1,1953,.050000000000
GO,nova roma,1,1953,.050000000000
GO,montividiu do norte,1,1953,.050000000000
GO,mutunopolis,1,1953,.050000000000
GO,morro agudo de goias,1,1953,.050000000000
GO,mossamedes,1,1953,.050000000000
GO,planaltina de goias,1,1953,.050000000000
GO,pontalina,1,1953,.050000000000
GO,palminopolis,1,1953,.050000000000
GO,ouro verde de goias,1,1953,.050000000000
GO,ouvidor,1,1953,.050000000000
GO,santo antonio de goias,1,1953,.050000000000
GO,sao joao da parauna,1,1953,.050000000000
GO,sao patricio,1,1953,.050000000000
GO,sao luiz do norte,1,1953,.050000000000
GO,turvelandia,1,1953,.050000000000
GO,trombas,1,1953,.050000000000
GO,teresina de goias,1,1953,.050000000000
GO,campinacu,1,1953,.050000000000
GO,britania,1,1953,.050000000000
GO,buriti alegre,1,1953,.050000000000
GO,cabeceiras,1,1953,.050000000000
GO,aragoiania,1,1953,.050000000000
GO,bom jardim de goias,1,1953,.050000000000
GO,arenopolis,1,1953,.050000000000
GO,aruana,1,1953,.050000000000
GO,aurilandia,1,1953,.050000000000
GO,barro alto,1,1953,.050000000000
GO,apore,1,1953,.050000000000
GO,agua fria de goias,1,1953,.050000000000
GO,agua limpa,1,1953,.050000000000
GO,abadiania,1,1953,.050000000000
PE,recife,590,1609,36.670000000000
PE,jaboatao dos guararapes,134,1609,8.330000000000
PE,olinda,92,1609,5.720000000000
PE,petrolina,65,1609,4.040000000000
PE,caruaru,64,1609,3.980000000000
PE,paulista,41,1609,2.550000000000
PE,camaragibe,33,1609,2.050000000000
PE,garanhuns,25,1609,1.550000000000
PE,cabo de santo agostinho,21,1609,1.310000000000
PE,ipojuca,16,1609,.990000000000
PE,salgueiro,16,1609,.990000000000
PE,vitoria de santo antao,15,1609,.930000000000
PE,santa cruz do capibaribe,13,1609,.810000000000
PE,igarassu,13,1609,.810000000000
PE,belo jardim,12,1609,.750000000000
PE,araripina,12,1609,.750000000000
PE,sao lourenco da mata,12,1609,.750000000000
PE,bezerros,11,1609,.680000000000
PE,gravata,11,1609,.680000000000
PE,carpina,10,1609,.620000000000
PE,escada,10,1609,.620000000000
PE,serra talhada,10,1609,.620000000000
PE,petrolandia,10,1609,.620000000000
PE,pesqueira,9,1609,.560000000000
PE,palmares,9,1609,.560000000000
PE,goiana,9,1609,.560000000000
PE,abreu e lima,9,1609,.560000000000
PE,afogados da ingazeira,8,1609,.500000000000
PE,ouricuri,8,1609,.500000000000
PE,timbauba,7,1609,.440000000000
PE,lajedo,7,1609,.440000000000
PE,limoeiro,7,1609,.440000000000
PE,catende,7,1609,.440000000000
PE,bom conselho,7,1609,.440000000000
PE,cabrobo,6,1609,.370000000000
PE,barreiros,6,1609,.370000000000
PE,aguas belas,6,1609,.370000000000
PE,taquaritinga do norte,6,1609,.370000000000
PE,toritama,5,1609,.310000000000
PE,sirinhaem,5,1609,.310000000000
PE,surubim,5,1609,.310000000000
PE,tabira,5,1609,.310000000000
PE,sao bento do una,5,1609,.310000000000
PE,moreno,5,1609,.310000000000
PE,arcoverde,5,1609,.310000000000
PE,bonito,5,1609,.310000000000
PE,custodia,5,1609,.310000000000
PE,floresta,5,1609,.310000000000
PE,gameleira,4,1609,.250000000000
PE,ilha de itamaraca,4,1609,.250000000000
PE,itambe,4,1609,.250000000000
PE,joaquim nabuco,4,1609,.250000000000
PE,brejo da madre de deus,4,1609,.250000000000
PE,feira nova,4,1609,.250000000000
PE,condado,4,1609,.250000000000
PE,parnamirim,4,1609,.250000000000
PE,ribeirao,4,1609,.250000000000
PE,sertania,4,1609,.250000000000
PE,trindade,4,1609,.250000000000
PE,sao jose do egito,4,1609,.250000000000
PE,tuparetama,3,1609,.190000000000
PE,saloa,3,1609,.190000000000
PE,sanharo,3,1609,.190000000000
PE,pedra,3,1609,.190000000000
PE,mirandiba,3,1609,.190000000000
PE,oroco,3,1609,.190000000000
PE,camutanga,3,1609,.190000000000
PE,jatoba,3,1609,.190000000000
PE,joao alfredo,3,1609,.190000000000
PE,jaqueira,3,1609,.190000000000
PE,itapissuma,3,1609,.190000000000
PE,lagoa dos gatos,3,1609,.190000000000
PE,lagoa grande,3,1609,.190000000000
PE,ipubi,3,1609,.190000000000
PE,iati,3,1609,.190000000000
PE,ibimirim,3,1609,.190000000000
PE,inaja,2,1609,.120000000000
PE,itapetim,2,1609,.120000000000
PE,dormentes,2,1609,.120000000000
PE,gloria do goita,2,1609,.120000000000
PE,lagoa do carro,2,1609,.120000000000
PE,lagoa do ouro,2,1609,.120000000000
PE,macaparana,2,1609,.120000000000
PE,itaquitinga,2,1609,.120000000000
PE,jatauba,2,1609,.120000000000
PE,jupi,2,1609,.120000000000
PE,canhotinho,2,1609,.120000000000
PE,caraiba,2,1609,.120000000000
PE,cortes,2,1609,.120000000000
PE,cumaru,2,1609,.120000000000
PE,buenos aires,2,1609,.120000000000
PE,belem do sao francisco,2,1609,.120000000000
PE,bodoco,2,1609,.120000000000
PE,bom jardim,2,1609,.120000000000
PE,camocim de sao felix,2,1609,.120000000000
PE,barra de guabiraba,2,1609,.120000000000
PE,altinho,2,1609,.120000000000
PE,amaraji,2,1609,.120000000000
PE,aracoiaba,2,1609,.120000000000
PE,afranio,2,1609,.120000000000
PE,nossa senhora do o,2,1609,.120000000000
PE,moreilandia,2,1609,.120000000000
PE,paudalho,2,1609,.120000000000
PE,panelas,2,1609,.120000000000
PE,santa cruz,2,1609,.120000000000
PE,rio formoso,2,1609,.120000000000
PE,riacho das almas,2,1609,.120000000000
PE,venturosa,2,1609,.120000000000
PE,tacaratu,2,1609,.120000000000
PE,tracunhaem,2,1609,.120000000000
PE,serrita,2,1609,.120000000000
PE,sao vicente ferrer,2,1609,.120000000000
PE,sao jose da coroa grande,2,1609,.120000000000
PE,sao jose do belmonte,2,1609,.120000000000
PE,santa maria da boa vista,2,1609,.120000000000
PE,vicencia,2,1609,.120000000000
PE,santa terezinha,1,1609,.060000000000
PE,santo antonio das queimadas,1,1609,.060000000000
PE,sao benedito do sul,1,1609,.060000000000
PE,sao domingos,1,1609,.060000000000
PE,sao joao,1,1609,.060000000000
PE,sao joaquim do monte,1,1609,.060000000000
PE,siriji,1,1609,.060000000000
PE,terezinha,1,1609,.060000000000
PE,terra nova,1,1609,.060000000000
PE,tamandare,1,1609,.060000000000
PE,vertentes,1,1609,.060000000000
PE,triunfo,1,1609,.060000000000
PE,xexeu,1,1609,.060000000000
PE,pocao,1,1609,.060000000000
PE,pombos,1,1609,.060000000000
PE,quipapa,1,1609,.060000000000
PE,quixada,1,1609,.060000000000
PE,santa filomena,1,1609,.060000000000
PE,passira,1,1609,.060000000000
PE,nazare da mata,1,1609,.060000000000
PE,orobo,1,1609,.060000000000
PE,agrestina,1,1609,.060000000000
PE,agua preta,1,1609,.060000000000
PE,alianca,1,1609,.060000000000
PE,caetes,1,1609,.060000000000
PE,calcado,1,1609,.060000000000
PE,buique,1,1609,.060000000000
PE,cupira,1,1609,.060000000000
PE,correntes,1,1609,.060000000000
PE,ferreiros,1,1609,.060000000000
PE,flores,1,1609,.060000000000
PE,capoeiras,1,1609,.060000000000
PE,cha de alegria,1,1609,.060000000000
PE,cha grande,1,1609,.060000000000
PE,jurema,1,1609,.060000000000
PE,machados,1,1609,.060000000000
CE,fortaleza,643,1314,48.930000000000
CE,sobral,36,1314,2.740000000000
CE,caucaia,35,1314,2.660000000000
CE,juazeiro do norte,34,1314,2.590000000000
CE,maracanau,33,1314,2.510000000000
CE,aracati,22,1314,1.670000000000
CE,crato,19,1314,1.450000000000
CE,iguatu,14,1314,1.070000000000
CE,eusebio,13,1314,.990000000000
CE,quixada,12,1314,.910000000000
CE,limoeiro do norte,11,1314,.840000000000
CE,itapipoca,11,1314,.840000000000
CE,taua,10,1314,.760000000000
CE,brejo santo,10,1314,.760000000000
CE,crateus,9,1314,.680000000000
CE,tiangua,9,1314,.680000000000
CE,russas,9,1314,.680000000000
CE,morada nova,9,1314,.680000000000
CE,ico,8,1314,.610000000000
CE,camocim,8,1314,.610000000000
CE,cruz,7,1314,.530000000000
CE,nova russas,7,1314,.530000000000
CE,acopiara,7,1314,.530000000000
CE,acarau,6,1314,.460000000000
CE,itapaje,6,1314,.460000000000
CE,quixeramobim,6,1314,.460000000000
CE,pacajus,6,1314,.460000000000
CE,hidrolandia,6,1314,.460000000000
CE,caninde,6,1314,.460000000000
CE,barbalha,6,1314,.460000000000
CE,cascavel,5,1314,.380000000000
CE,horizonte,5,1314,.380000000000
CE,icapui,5,1314,.380000000000
CE,granja,5,1314,.380000000000
CE,pacatuba,5,1314,.380000000000
CE,paracuru,5,1314,.380000000000
CE,santa quiteria,5,1314,.380000000000
CE,sao goncalo do amarante,5,1314,.380000000000
CE,jaguaribe,5,1314,.380000000000
CE,jaguaruana,4,1314,.300000000000
CE,jijoca de jericoacoara,4,1314,.300000000000
CE,morrinhos,4,1314,.300000000000
CE,santana do acarau,4,1314,.300000000000
CE,sao benedito,4,1314,.300000000000
CE,redencao,4,1314,.300000000000
CE,paraipaba,4,1314,.300000000000
CE,guaraciaba do norte,4,1314,.300000000000
CE,forquilha,4,1314,.300000000000
CE,ipu,4,1314,.300000000000
CE,itaitinga,4,1314,.300000000000
CE,campos sales,4,1314,.300000000000
CE,bela cruz,4,1314,.300000000000
CE,barro,4,1314,.300000000000
CE,senador pompeu,4,1314,.300000000000
CE,varjota,4,1314,.300000000000
CE,sucesso,3,1314,.230000000000
CE,ubajara,3,1314,.230000000000
CE,baturite,3,1314,.230000000000
CE,beberibe,3,1314,.230000000000
CE,aurora,3,1314,.230000000000
CE,aracoiaba,3,1314,.230000000000
CE,alto santo,3,1314,.230000000000
CE,boa viagem,3,1314,.230000000000
CE,carire,3,1314,.230000000000
CE,catarina,3,1314,.230000000000
CE,carius,3,1314,.230000000000
CE,ipueiras,3,1314,.230000000000
CE,ibiapina,3,1314,.230000000000
CE,deputado irapuan pinheiro,3,1314,.230000000000
CE,parambu,3,1314,.230000000000
CE,quixere,3,1314,.230000000000
CE,pereiro,3,1314,.230000000000
CE,reriutaba,3,1314,.230000000000
CE,santana do cariri,3,1314,.230000000000
CE,monsenhor tabosa,3,1314,.230000000000
CE,nova olinda,3,1314,.230000000000
CE,novo oriente,3,1314,.230000000000
CE,maranguape,3,1314,.230000000000
CE,marco,3,1314,.230000000000
CE,massape,2,1314,.150000000000
CE,meruoca,2,1314,.150000000000
CE,milagres,2,1314,.150000000000
CE,milha,2,1314,.150000000000
CE,miraima,2,1314,.150000000000
CE,ocara,2,1314,.150000000000
CE,oros,2,1314,.150000000000
CE,lavras da mangabeira,2,1314,.150000000000
CE,jardim,2,1314,.150000000000
CE,potengi,2,1314,.150000000000
CE,sao luis do curu,2,1314,.150000000000
CE,solonopole,2,1314,.150000000000
CE,trairi,2,1314,.150000000000
CE,quixelo,2,1314,.150000000000
CE,pedra branca,2,1314,.150000000000
CE,penaforte,2,1314,.150000000000
CE,pentecoste,2,1314,.150000000000
CE,pacoti,2,1314,.150000000000
CE,frecheirinha,2,1314,.150000000000
CE,iracema,2,1314,.150000000000
CE,iraucuba,2,1314,.150000000000
CE,ipaporanga,2,1314,.150000000000
CE,carnaubal,2,1314,.150000000000
CE,caririacu,2,1314,.150000000000
CE,araripe,2,1314,.150000000000
CE,aratuba,2,1314,.150000000000
CE,arneiroz,2,1314,.150000000000
CE,apuiares,2,1314,.150000000000
CE,aquiraz,2,1314,.150000000000
CE,altaneira,2,1314,.150000000000
CE,abaiara,2,1314,.150000000000
CE,varzea alegre,2,1314,.150000000000
CE,uruoca,2,1314,.150000000000
CE,vicosa do ceara,1,1314,.080000000000
CE,uruburetama,1,1314,.080000000000
CE,tabuleiro do norte,1,1314,.080000000000
CE,taperuaba,1,1314,.080000000000
CE,aiuaba,1,1314,.080000000000
CE,banabuiu,1,1314,.080000000000
CE,barreira,1,1314,.080000000000
CE,assare,1,1314,.080000000000
CE,amanari,1,1314,.080000000000
CE,amontada,1,1314,.080000000000
CE,antonina do norte,1,1314,.080000000000
CE,capistrano,1,1314,.080000000000
CE,caridade,1,1314,.080000000000
CE,cedro,1,1314,.080000000000
CE,chaval,1,1314,.080000000000
CE,chorozinho,1,1314,.080000000000
CE,coreau,1,1314,.080000000000
CE,ipaumirim,1,1314,.080000000000
CE,itapage,1,1314,.080000000000
CE,itaicaba,1,1314,.080000000000
CE,independencia,1,1314,.080000000000
CE,ibicuitinga,1,1314,.080000000000
CE,dourado,1,1314,.080000000000
CE,erere,1,1314,.080000000000
CE,flores,1,1314,.080000000000
CE,croata,1,1314,.080000000000
CE,fortim,1,1314,.080000000000
CE,guassusse,1,1314,.080000000000
CE,groairas,1,1314,.080000000000
CE,guaiuba,1,1314,.080000000000
CE,pacuja,1,1314,.080000000000
CE,palhano,1,1314,.080000000000
CE,pindoretama,1,1314,.080000000000
CE,pires ferreira,1,1314,.080000000000
CE,porteiras,1,1314,.080000000000
CE,tururu,1,1314,.080000000000
CE,saboeiro,1,1314,.080000000000
CE,itapiuna,1,1314,.080000000000
CE,itarema,1,1314,.080000000000
CE,jaguaribara,1,1314,.080000000000
CE,madalena,1,1314,.080000000000
CE,jucas,1,1314,.080000000000
CE,lages,1,1314,.080000000000
CE,lagoa do mato,1,1314,.080000000000
CE,mucambo,1,1314,.080000000000
CE,missao velha,1,1314,.080000000000
CE,missi,1,1314,.080000000000
CE,mombaca,1,1314,.080000000000
CE,mauriti,1,1314,.080000000000
PA,belem,432,949,45.520000000000
PA,ananindeua,85,949,8.960000000000
PA,santarem,43,949,4.530000000000
PA,altamira,25,949,2.630000000000
PA,parauapebas,24,949,2.530000000000
PA,castanhal,22,949,2.320000000000
PA,maraba,22,949,2.320000000000
PA,paragominas,17,949,1.790000000000
PA,tucurui,17,949,1.790000000000
PA,redencao,13,949,1.370000000000
PA,marituba,13,949,1.370000000000
PA,abaetetuba,11,949,1.160000000000
PA,braganca,9,949,.950000000000
PA,canaa dos carajas,9,949,.950000000000
PA,rondon do para,9,949,.950000000000
PA,xinguara,9,949,.950000000000
PA,sao felix do xingu,8,949,.840000000000
PA,conceicao do araguaia,7,949,.740000000000
PA,barcarena,6,949,.630000000000
PA,jacunda,6,949,.630000000000
PA,santa isabel do para,6,949,.630000000000
PA,pacaja,6,949,.630000000000
PA,uruara,6,949,.630000000000
PA,ourilandia do norte,5,949,.530000000000
PA,novo progresso,5,949,.530000000000
PA,quatro bocas,5,949,.530000000000
PA,sao miguel do guama,5,949,.530000000000
PA,capanema,5,949,.530000000000
PA,dom eliseu,5,949,.530000000000
PA,carajas,4,949,.420000000000
PA,cameta,4,949,.420000000000
PA,moju,4,949,.420000000000
PA,tailandia,4,949,.420000000000
PA,tucuma,4,949,.420000000000
PA,vila dos cabanos,4,949,.420000000000
PA,vigia,3,949,.320000000000
PA,santana do araguaia,3,949,.320000000000
PA,itaituba,3,949,.320000000000
PA,capitao poco,3,949,.320000000000
PA,concordia do para,3,949,.320000000000
PA,garrafao do norte,3,949,.320000000000
PA,goianesia do para,3,949,.320000000000
PA,hidreletrica tucurui,3,949,.320000000000
PA,brasil novo,3,949,.320000000000
PA,breu branco,3,949,.320000000000
PA,augusto correa,3,949,.320000000000
PA,benevides,2,949,.210000000000
PA,bom jesus do tocantins,2,949,.210000000000
PA,bonito,2,949,.210000000000
PA,curuca,2,949,.210000000000
PA,mojui dos campos,2,949,.210000000000
PA,sao sebastiao da boa vista,2,949,.210000000000
PA,santa maria do para,2,949,.210000000000
PA,sao joao de pirabas,2,949,.210000000000
PA,placas,2,949,.210000000000
PA,porto trombetas,2,949,.210000000000
PA,novo repartimento,2,949,.210000000000
PA,oeiras do para,2,949,.210000000000
PA,ipixuna do para,2,949,.210000000000
PA,mae do rio,2,949,.210000000000
PA,ourem,1,949,.110000000000
PA,pau d'arco,1,949,.110000000000
PA,picarra,1,949,.110000000000
PA,rio maria,1,949,.110000000000
PA,santo antonio do taua,1,949,.110000000000
PA,sao domingos do araguaia,1,949,.110000000000
PA,santa barbara do para,1,949,.110000000000
PA,senador jose porfirio,1,949,.110000000000
PA,tome-acu,1,949,.110000000000
PA,tracuateua,1,949,.110000000000
PA,ulianopolis,1,949,.110000000000
PA,viseu,1,949,.110000000000
PA,monte alegre,1,949,.110000000000
PA,morada nova,1,949,.110000000000
PA,murucupi,1,949,.110000000000
PA,nova esperanca do piria,1,949,.110000000000
